74.9677,755.1418,0.0,0.0,112.0,393.0,1.0,256.0,12.0,0.0
82.5301,729.7271,0.0,0.0,104.0,317.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
74.1886,718.5225,0.0,0.0,104.0,300.0,1.0,256.0,12.0,0.0
